"beta","t0","t1","o","mu2_star","a0_1","a1","no_cheap_H_margin","candidate_pattern","any_H_prefers_U","interior_Delta_crossing","mu_share_H_prefers_U","max_V_W_U","min_entry_gap_M_minus_U"
0.55,0.25,0.48,0,0.306666666666667,0.3765,0.48,0.204166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0519583333333333,0.031375
0.6,0.25,0.48,0,0.306666666666667,0.388,0.48,0.2,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.051,0.0323333333333333
0.65,0.25,0.48,0,0.306666666666667,0.3995,0.48,0.195833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0500416666666667,0.0332916666666667
0.7,0.25,0.48,0,0.306666666666667,0.411,0.48,0.191666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0490833333333333,0.03425
0.75,0.25,0.48,0,0.306666666666667,0.4225,0.48,0.1875,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.048125,0.0352083333333333
0.8,0.25,0.48,0,0.306666666666667,0.434,0.48,0.183333333333333,"delay_plus_pooling",TRUE,FALSE,0.865134865134865,0.05,0.0333333333333333
0.85,0.25,0.48,0,0.306666666666667,0.4455,0.48,0.179166666666667,"delay_plus_pooling",TRUE,FALSE,0.814185814185814,0.053125,0.0302083333333333
0.9,0.25,0.48,0,0.306666666666667,0.457,0.48,0.175,"delay_plus_pooling",TRUE,FALSE,0.769230769230769,0.05625,0.0270833333333333
0.45,0.3,0.53,0,0.328571428571429,0.4035,0.53,0.2625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0497083333333333,0.033625
0.5,0.3,0.53,0,0.328571428571429,0.415,0.53,0.258333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04875,0.0345833333333333
0.55,0.3,0.53,0,0.328571428571429,0.4265,0.53,0.254166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0477916666666667,0.0355416666666667
0.6,0.3,0.53,0,0.328571428571429,0.438,0.53,0.25,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0468333333333333,0.0365
0.65,0.3,0.53,0,0.328571428571429,0.4495,0.53,0.245833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.045875,0.0374583333333333
0.7,0.3,0.53,0,0.328571428571429,0.461,0.53,0.241666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0449166666666667,0.0384166666666667
0.75,0.3,0.53,0,0.328571428571429,0.4725,0.53,0.2375,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0439583333333333,0.039375
0.8,0.3,0.53,0,0.328571428571429,0.484,0.53,0.233333333333333,"delay_plus_pooling",TRUE,FALSE,0.838161838161838,0.0466666666666667,0.0366666666666667
0.85,0.3,0.53,0,0.328571428571429,0.4955,0.53,0.229166666666667,"delay_plus_pooling",TRUE,FALSE,0.788211788211788,0.0495833333333333,0.03375
0.9,0.3,0.53,0,0.328571428571429,0.507,0.53,0.225,"delay_plus_pooling",TRUE,FALSE,0.745254745254745,0.0525,0.0308333333333333
0.45,0.35,0.58,0,0.353846153846154,0.4535,0.58,0.3125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0455416666666667,0.0377916666666667
0.5,0.35,0.58,0,0.353846153846154,0.465,0.58,0.308333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0445833333333333,0.03875
0.55,0.35,0.58,0,0.353846153846154,0.4765,0.58,0.304166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.043625,0.0397083333333333
0.6,0.35,0.58,0,0.353846153846154,0.488,0.58,0.3,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0426666666666667,0.0406666666666667
0.65,0.35,0.58,0,0.353846153846154,0.4995,0.58,0.295833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0417083333333333,0.041625
0.7,0.35,0.58,0,0.353846153846154,0.511,0.58,0.291666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04075,0.0425833333333333
0.75,0.35,0.58,0,0.353846153846154,0.5225,0.58,0.2875,"delay_plus_pooling",TRUE,FALSE,0.86013986013986,0.040625,0.0427083333333333
0.8,0.35,0.58,0,0.353846153846154,0.534,0.58,0.283333333333333,"delay_plus_pooling",TRUE,FALSE,0.806193806193806,0.0433333333333333,0.04
0.85,0.35,0.58,0,0.353846153846154,0.5455,0.58,0.279166666666667,"delay_plus_pooling",TRUE,FALSE,0.759240759240759,0.0460416666666667,0.0372916666666667
0.9,0.35,0.58,0,0.353846153846154,0.557,0.58,0.275,"delay_plus_pooling",TRUE,FALSE,0.716283716283716,0.04875,0.0345833333333333
0.45,0.4,0.63,0,0.383333333333333,0.5035,0.63,0.3625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.041375,0.0419583333333333
0.5,0.4,0.63,0,0.383333333333333,0.515,0.63,0.358333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0404166666666667,0.0429166666666667
0.55,0.4,0.63,0,0.383333333333333,0.5265,0.63,0.354166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0394583333333333,0.043875
0.6,0.4,0.63,0,0.383333333333333,0.538,0.63,0.35,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0385,0.0448333333333333
0.65,0.4,0.63,0,0.383333333333333,0.5495,0.63,0.345833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0375416666666667,0.0457916666666667
0.7,0.4,0.63,0,0.383333333333333,0.561,0.63,0.341666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0365833333333333,0.04675
0.75,0.4,0.63,0,0.383333333333333,0.5725,0.63,0.3375,"delay_plus_pooling",TRUE,FALSE,0.821178821178821,0.0375,0.0458333333333333
0.8,0.4,0.63,0,0.383333333333333,0.584,0.63,0.333333333333333,"delay_plus_pooling",TRUE,FALSE,0.769230769230769,0.04,0.0433333333333333
0.85,0.4,0.63,0,0.383333333333333,0.5955,0.63,0.329166666666667,"delay_plus_pooling",TRUE,FALSE,0.724275724275724,0.0425,0.0408333333333333
0.9,0.4,0.63,0,0.383333333333333,0.607,0.63,0.325,"delay_plus_pooling",TRUE,FALSE,0.684315684315684,0.045,0.0383333333333333
0.45,0.1,0.36,0,0.288888888888889,0.217,0.36,0.0625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.06525,0.0180833333333333
0.5,0.1,0.36,0,0.288888888888889,0.23,0.36,0.0583333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0641666666666667,0.0191666666666667
0.55,0.1,0.36,0,0.288888888888889,0.243,0.36,0.0541666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0630833333333333,0.02025
0.6,0.1,0.36,0,0.288888888888889,0.256,0.36,0.05,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.062,0.0213333333333333
0.65,0.1,0.36,0,0.288888888888889,0.269,0.36,0.0458333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0609166666666667,0.0224166666666667
0.7,0.1,0.36,0,0.288888888888889,0.282,0.36,0.0416666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0598333333333333,0.0235
0.75,0.1,0.36,0,0.288888888888889,0.295,0.36,0.0375,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.05875,0.0245833333333333
0.8,0.1,0.36,0,0.288888888888889,0.308,0.36,0.0333333333333333,"delay_plus_pooling",TRUE,FALSE,0.887112887112887,0.06,0.0233333333333333
0.85,0.1,0.36,0,0.288888888888889,0.321,0.36,0.0291666666666667,"delay_plus_pooling",TRUE,FALSE,0.835164835164835,0.06375,0.0195833333333333
0.9,0.1,0.36,0,0.288888888888889,0.334,0.36,0.025,"delay_plus_pooling",TRUE,FALSE,0.789210789210789,0.0675,0.0158333333333333
0.45,0.15,0.41,0,0.305882352941176,0.267,0.41,0.1125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0610833333333333,0.02225
0.5,0.15,0.41,0,0.305882352941176,0.28,0.41,0.108333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.06,0.0233333333333333
0.55,0.15,0.41,0,0.305882352941176,0.293,0.41,0.104166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0589166666666667,0.0244166666666667
0.6,0.15,0.41,0,0.305882352941176,0.306,0.41,0.1,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0578333333333333,0.0255
0.65,0.15,0.41,0,0.305882352941176,0.319,0.41,0.0958333333333334,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.05675,0.0265833333333333
0.7,0.15,0.41,0,0.305882352941176,0.332,0.41,0.0916666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0556666666666667,0.0276666666666667
0.75,0.15,0.41,0,0.305882352941176,0.345,0.41,0.0875,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0545833333333333,0.02875
0.8,0.15,0.41,0,0.305882352941176,0.358,0.41,0.0833333333333334,"delay_plus_pooling",TRUE,FALSE,0.866133866133866,0.0566666666666667,0.0266666666666667
0.85,0.15,0.41,0,0.305882352941176,0.371,0.41,0.0791666666666667,"delay_plus_pooling",TRUE,FALSE,0.815184815184815,0.0602083333333333,0.023125
0.9,0.15,0.41,0,0.305882352941176,0.384,0.41,0.075,"delay_plus_pooling",TRUE,FALSE,0.77022977022977,0.06375,0.0195833333333333
0.45,0.2,0.46,0,0.325,0.317,0.46,0.1625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0569166666666667,0.0264166666666667
0.5,0.2,0.46,0,0.325,0.33,0.46,0.158333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0558333333333333,0.0275
0.55,0.2,0.46,0,0.325,0.343,0.46,0.154166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.05475,0.0285833333333333
0.6,0.2,0.46,0,0.325,0.356,0.46,0.15,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0536666666666667,0.0296666666666667
0.65,0.2,0.46,0,0.325,0.369,0.46,0.145833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0525833333333333,0.03075
0.7,0.2,0.46,0,0.325,0.382,0.46,0.141666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0515,0.0318333333333333
0.75,0.2,0.46,0,0.325,0.395,0.46,0.1375,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0504166666666667,0.0329166666666667
0.8,0.2,0.46,0,0.325,0.408,0.46,0.133333333333333,"delay_plus_pooling",TRUE,FALSE,0.842157842157842,0.0533333333333333,0.03
0.85,0.2,0.46,0,0.325,0.421,0.46,0.129166666666667,"delay_plus_pooling",TRUE,FALSE,0.793206793206793,0.0566666666666667,0.0266666666666667
0.9,0.2,0.46,0,0.325,0.434,0.46,0.125,"delay_plus_pooling",TRUE,FALSE,0.748251748251748,0.06,0.0233333333333333
0.45,0.25,0.51,0,0.346666666666667,0.367,0.51,0.2125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.05275,0.0305833333333333
0.5,0.25,0.51,0,0.346666666666667,0.38,0.51,0.208333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0516666666666667,0.0316666666666667
0.55,0.25,0.51,0,0.346666666666667,0.393,0.51,0.204166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0505833333333333,0.03275
0.6,0.25,0.51,0,0.346666666666667,0.406,0.51,0.2,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0495,0.0338333333333333
0.65,0.25,0.51,0,0.346666666666667,0.419,0.51,0.195833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0484166666666667,0.0349166666666667
0.7,0.25,0.51,0,0.346666666666667,0.432,0.51,0.191666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0473333333333333,0.036
0.75,0.25,0.51,0,0.346666666666667,0.445,0.51,0.1875,"delay_plus_pooling",TRUE,FALSE,0.87012987012987,0.046875,0.0364583333333333
0.8,0.25,0.51,0,0.346666666666667,0.458,0.51,0.183333333333333,"delay_plus_pooling",TRUE,FALSE,0.815184815184815,0.05,0.0333333333333333
0.85,0.25,0.51,0,0.346666666666667,0.471,0.51,0.179166666666667,"delay_plus_pooling",TRUE,FALSE,0.767232767232767,0.053125,0.0302083333333333
0.9,0.25,0.51,0,0.346666666666667,0.484,0.51,0.175,"delay_plus_pooling",TRUE,FALSE,0.724275724275724,0.05625,0.0270833333333333
0.45,0.3,0.56,0,0.371428571428571,0.417,0.56,0.2625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0485833333333333,0.03475
0.5,0.3,0.56,0,0.371428571428571,0.43,0.56,0.258333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0475,0.0358333333333333
0.55,0.3,0.56,0,0.371428571428571,0.443,0.56,0.254166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0464166666666667,0.0369166666666667
0.6,0.3,0.56,0,0.371428571428571,0.456,0.56,0.25,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0453333333333333,0.038
0.65,0.3,0.56,0,0.371428571428571,0.469,0.56,0.245833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04425,0.0390833333333333
0.7,0.3,0.56,0,0.371428571428571,0.482,0.56,0.241666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0431666666666667,0.0401666666666667
0.75,0.3,0.56,0,0.371428571428571,0.495,0.56,0.2375,"delay_plus_pooling",TRUE,FALSE,0.837162837162837,0.04375,0.0395833333333333
0.8,0.3,0.56,0,0.371428571428571,0.508,0.56,0.233333333333333,"delay_plus_pooling",TRUE,FALSE,0.784215784215784,0.0466666666666667,0.0366666666666667
0.85,0.3,0.56,0,0.371428571428571,0.521,0.56,0.229166666666667,"delay_plus_pooling",TRUE,FALSE,0.738261738261738,0.0495833333333333,0.03375
0.9,0.3,0.56,0,0.371428571428571,0.534,0.56,0.225,"delay_plus_pooling",TRUE,FALSE,0.697302697302697,0.0525,0.0308333333333333
0.45,0.35,0.61,0,0.4,0.467,0.61,0.3125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0444166666666667,0.0389166666666667
0.5,0.35,0.61,0,0.4,0.48,0.61,0.308333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0433333333333333,0.04
0.55,0.35,0.61,0,0.4,0.493,0.61,0.304166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04225,0.0410833333333333
0.6,0.35,0.61,0,0.4,0.506,0.61,0.3,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0411666666666667,0.0421666666666667
0.65,0.35,0.61,0,0.4,0.519,0.61,0.295833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0400833333333333,0.04325
0.7,0.35,0.61,0,0.4,0.532,0.61,0.291666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.039,0.0443333333333333
0.75,0.35,0.61,0,0.4,0.545,0.61,0.2875,"delay_plus_pooling",TRUE,FALSE,0.798201798201798,0.040625,0.0427083333333333
0.8,0.35,0.61,0,0.4,0.558,0.61,0.283333333333333,"delay_plus_pooling",TRUE,FALSE,0.748251748251748,0.0433333333333333,0.04
0.85,0.35,0.61,0,0.4,0.571,0.61,0.279166666666667,"delay_plus_pooling",TRUE,FALSE,0.704295704295704,0.0460416666666667,0.0372916666666667
0.9,0.35,0.61,0,0.4,0.584,0.61,0.275,"delay_plus_pooling",TRUE,FALSE,0.665334665334665,0.04875,0.0345833333333333
0.45,0.4,0.66,0,0.433333333333333,0.517,0.66,0.3625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04025,0.0430833333333333
0.5,0.4,0.66,0,0.433333333333333,0.53,0.66,0.358333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0391666666666667,0.0441666666666667
0.55,0.4,0.66,0,0.433333333333333,0.543,0.66,0.354166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0380833333333333,0.04525
0.6,0.4,0.66,0,0.433333333333333,0.556,0.66,0.35,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.037,0.0463333333333333
0.65,0.4,0.66,0,0.433333333333333,0.569,0.66,0.345833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0359166666666667,0.0474166666666667
0.7,0.4,0.66,0,0.433333333333333,0.582,0.66,0.341666666666667,"all_three",TRUE,FALSE,0.907092907092907,0.035,0.0483333333333333
0.75,0.4,0.66,0,0.433333333333333,0.595,0.66,0.3375,"delay_plus_pooling",TRUE,FALSE,0.754245754245754,0.0375,0.0458333333333333
0.8,0.4,0.66,0,0.433333333333333,0.608,0.66,0.333333333333333,"delay_plus_pooling",TRUE,FALSE,0.707292707292707,0.04,0.0433333333333333
0.85,0.4,0.66,0,0.433333333333333,0.621,0.66,0.329166666666667,"delay_plus_pooling",TRUE,FALSE,0.665334665334665,0.0425,0.0408333333333333
0.9,0.4,0.66,0,0.433333333333333,0.634,0.66,0.325,"delay_plus_pooling",TRUE,FALSE,0.628371628371628,0.045,0.0383333333333333
0.45,0.1,0.39,0,0.322222222222222,0.2305,0.39,0.0625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.064125,0.0192083333333333
0.5,0.1,0.39,0,0.322222222222222,0.245,0.39,0.0583333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0629166666666667,0.0204166666666667
0.55,0.1,0.39,0,0.322222222222222,0.2595,0.39,0.0541666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0617083333333333,0.021625
0.6,0.1,0.39,0,0.322222222222222,0.274,0.39,0.05,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0605,0.0228333333333333
0.65,0.1,0.39,0,0.322222222222222,0.2885,0.39,0.0458333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0592916666666667,0.0240416666666667
0.7,0.1,0.39,0,0.322222222222222,0.303,0.39,0.0416666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0580833333333333,0.02525
0.75,0.1,0.39,0,0.322222222222222,0.3175,0.39,0.0375,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.056875,0.0264583333333333
0.8,0.1,0.39,0,0.322222222222222,0.332,0.39,0.0333333333333333,"delay_plus_pooling",TRUE,FALSE,0.846153846153846,0.06,0.0233333333333333
0.85,0.1,0.39,0,0.322222222222222,0.3465,0.39,0.0291666666666667,"delay_plus_pooling",TRUE,FALSE,0.796203796203796,0.06375,0.0195833333333333
0.9,0.1,0.39,0,0.322222222222222,0.361,0.39,0.025,"delay_plus_pooling",TRUE,FALSE,0.752247752247752,0.0675,0.0158333333333333
0.45,0.15,0.44,0,0.341176470588235,0.2805,0.44,0.1125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0599583333333333,0.023375
0.5,0.15,0.44,0,0.341176470588235,0.295,0.44,0.108333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.05875,0.0245833333333333
0.55,0.15,0.44,0,0.341176470588235,0.3095,0.44,0.104166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0575416666666667,0.0257916666666667
0.6,0.15,0.44,0,0.341176470588235,0.324,0.44,0.1,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0563333333333333,0.027
0.65,0.15,0.44,0,0.341176470588235,0.3385,0.44,0.0958333333333334,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.055125,0.0282083333333333
0.7,0.15,0.44,0,0.341176470588235,0.353,0.44,0.0916666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0539166666666667,0.0294166666666667
0.75,0.15,0.44,0,0.341176470588235,0.3675,0.44,0.0875,"delay_plus_pooling",TRUE,FALSE,0.877122877122877,0.053125,0.0302083333333333
0.8,0.15,0.44,0,0.341176470588235,0.382,0.44,0.0833333333333334,"delay_plus_pooling",TRUE,FALSE,0.822177822177822,0.0566666666666667,0.0266666666666667
0.85,0.15,0.44,0,0.341176470588235,0.3965,0.44,0.0791666666666667,"delay_plus_pooling",TRUE,FALSE,0.774225774225774,0.0602083333333333,0.023125
0.9,0.15,0.44,0,0.341176470588235,0.411,0.44,0.075,"delay_plus_pooling",TRUE,FALSE,0.731268731268731,0.06375,0.0195833333333333
0.45,0.2,0.49,0,0.3625,0.3305,0.49,0.1625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0557916666666667,0.0275416666666667
0.5,0.2,0.49,0,0.3625,0.345,0.49,0.158333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0545833333333333,0.02875
0.55,0.2,0.49,0,0.3625,0.3595,0.49,0.154166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.053375,0.0299583333333333
0.6,0.2,0.49,0,0.3625,0.374,0.49,0.15,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0521666666666667,0.0311666666666667
0.65,0.2,0.49,0,0.3625,0.3885,0.49,0.145833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0509583333333333,0.032375
0.7,0.2,0.49,0,0.3625,0.403,0.49,0.141666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04975,0.0335833333333333
0.75,0.2,0.49,0,0.3625,0.4175,0.49,0.1375,"delay_plus_pooling",TRUE,FALSE,0.848151848151848,0.05,0.0333333333333333
0.8,0.2,0.49,0,0.3625,0.432,0.49,0.133333333333333,"delay_plus_pooling",TRUE,FALSE,0.795204795204795,0.0533333333333333,0.03
0.85,0.2,0.49,0,0.3625,0.4465,0.49,0.129166666666667,"delay_plus_pooling",TRUE,FALSE,0.748251748251748,0.0566666666666667,0.0266666666666667
0.9,0.2,0.49,0,0.3625,0.461,0.49,0.125,"delay_plus_pooling",TRUE,FALSE,0.707292707292707,0.06,0.0233333333333333
0.45,0.25,0.54,0,0.386666666666667,0.3805,0.54,0.2125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.051625,0.0317083333333333
0.5,0.25,0.54,0,0.386666666666667,0.395,0.54,0.208333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0504166666666667,0.0329166666666667
0.55,0.25,0.54,0,0.386666666666667,0.4095,0.54,0.204166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0492083333333333,0.034125
0.6,0.25,0.54,0,0.386666666666667,0.424,0.54,0.2,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.048,0.0353333333333333
0.65,0.25,0.54,0,0.386666666666667,0.4385,0.54,0.195833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0467916666666667,0.0365416666666667
0.7,0.25,0.54,0,0.386666666666667,0.453,0.54,0.191666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0455833333333333,0.03775
0.75,0.25,0.54,0,0.386666666666667,0.4675,0.54,0.1875,"delay_plus_pooling",TRUE,FALSE,0.816183816183816,0.046875,0.0364583333333333
0.8,0.25,0.54,0,0.386666666666667,0.482,0.54,0.183333333333333,"delay_plus_pooling",TRUE,FALSE,0.765234765234765,0.05,0.0333333333333333
0.85,0.25,0.54,0,0.386666666666667,0.4965,0.54,0.179166666666667,"delay_plus_pooling",TRUE,FALSE,0.72027972027972,0.053125,0.0302083333333333
0.9,0.25,0.54,0,0.386666666666667,0.511,0.54,0.175,"delay_plus_pooling",TRUE,FALSE,0.68031968031968,0.05625,0.0270833333333333
0.45,0.3,0.59,0,0.414285714285714,0.4305,0.59,0.2625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0474583333333333,0.035875
0.5,0.3,0.59,0,0.414285714285714,0.445,0.59,0.258333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.04625,0.0370833333333333
0.55,0.3,0.59,0,0.414285714285714,0.4595,0.59,0.254166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0450416666666667,0.0382916666666667
0.6,0.3,0.59,0,0.414285714285714,0.474,0.59,0.25,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0438333333333333,0.0395
0.65,0.3,0.59,0,0.414285714285714,0.4885,0.59,0.245833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.042625,0.0407083333333333
0.7,0.3,0.59,0,0.414285714285714,0.503,0.59,0.241666666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0414166666666667,0.0419166666666667
0.75,0.3,0.59,0,0.414285714285714,0.5175,0.59,0.2375,"delay_plus_pooling",TRUE,FALSE,0.779220779220779,0.04375,0.0395833333333333
0.8,0.3,0.59,0,0.414285714285714,0.532,0.59,0.233333333333333,"delay_plus_pooling",TRUE,FALSE,0.731268731268731,0.0466666666666667,0.0366666666666667
0.85,0.3,0.59,0,0.414285714285714,0.5465,0.59,0.229166666666667,"delay_plus_pooling",TRUE,FALSE,0.688311688311688,0.0495833333333333,0.03375
0.9,0.3,0.59,0,0.414285714285714,0.561,0.59,0.225,"delay_plus_pooling",TRUE,FALSE,0.649350649350649,0.0525,0.0308333333333333
0.45,0.35,0.64,0,0.446153846153846,0.4805,0.64,0.3125,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0432916666666667,0.0400416666666667
0.5,0.35,0.64,0,0.446153846153846,0.495,0.64,0.308333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0420833333333333,0.04125
0.55,0.35,0.64,0,0.446153846153846,0.5095,0.64,0.304166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.040875,0.0424583333333333
0.6,0.35,0.64,0,0.446153846153846,0.524,0.64,0.3,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0396666666666667,0.0436666666666667
0.65,0.35,0.64,0,0.446153846153846,0.5385,0.64,0.295833333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0384583333333333,0.044875
0.7,0.35,0.64,0,0.446153846153846,0.553,0.64,0.291666666666667,"delay_plus_pooling",TRUE,FALSE,0.79020979020979,0.0379166666666667,0.0454166666666667
0.75,0.35,0.64,0,0.446153846153846,0.5675,0.64,0.2875,"delay_plus_pooling",TRUE,FALSE,0.737262737262737,0.040625,0.0427083333333333
0.8,0.35,0.64,0,0.446153846153846,0.582,0.64,0.283333333333333,"delay_plus_pooling",TRUE,FALSE,0.691308691308691,0.0433333333333333,0.04
0.85,0.35,0.64,0,0.446153846153846,0.5965,0.64,0.279166666666667,"delay_plus_pooling",TRUE,FALSE,0.65034965034965,0.0460416666666667,0.0372916666666667
0.9,0.35,0.64,0,0.446153846153846,0.611,0.64,0.275,"delay_plus_pooling",TRUE,FALSE,0.614385614385614,0.04875,0.0345833333333333
0.45,0.4,0.69,0,0.483333333333333,0.5305,0.69,0.3625,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.039125,0.0442083333333333
0.5,0.4,0.69,0,0.483333333333333,0.545,0.69,0.358333333333333,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0379166666666667,0.0454166666666667
0.55,0.4,0.69,0,0.483333333333333,0.5595,0.69,0.354166666666667,"low_only_plus_pooling",TRUE,FALSE,0.999000999000999,0.0367083333333333,0.046625
