"nu","vertical_value","region","hegemon_type","polygon_id","record_type"
0,2.45599088,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.46399072,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.47199056,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.4799904,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.48799024,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.49599008,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.50398992,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.51198976,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.5199896,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.52798944,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.53598928,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.54398912,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.55198896,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.5599888,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.56798864,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.57598848,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.58398832,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.59198816,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.599988,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.60798784,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.61598768,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.62398752,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.63198736,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.6399872,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.64798704,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.65598688,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.66398672,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.67198656,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.6799864,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.68798624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.69598608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.70398592,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.71198576,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.7199856,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.72798544,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.73598528,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.74398512,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.75198496,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.7599848,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.76798464,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.77598448,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.78398432,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.79198416,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.799984,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.80798384,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.81598368,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.82398352,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.83198336,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.8399832,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.84798304,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.85598288,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.86398272,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.87198256,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.8799824,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.88798224,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.89598208,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.90398192,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.91198176,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.9199816,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.92798144,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.93598128,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.94398112,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.95198096,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.9599808,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.96798064,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.97598048,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.98398032,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.99198016,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,2.99998,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.00797984,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.01597968,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.02397952,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.03197936,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.0399792,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.04797904,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.05597888,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.06397872,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.07197856,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.0799784,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.08797824,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.09597808,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.10397792,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.11197776,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.1199776,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.12797744,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.13597728,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.14397712,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.15197696,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.1599768,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.16797664,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.17597648,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.18397632,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.19197616,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.199976,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.20797584,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.21597568,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.22397552,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.23197536,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.2399752,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.24797504,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.25597488,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.26397472,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.27197456,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.2799744,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.28797424,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.29597408,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.30397392,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.31197376,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.3199736,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.32797344,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.33597328,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.34397312,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.35197296,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.3599728,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.36797264,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.37597248,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.38397232,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.39197216,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.399972,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.40797184,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.41597168,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.42397152,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.43197136,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.4399712,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.44797104,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.45597088,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.46397072,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.47197056,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.4799704,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.48797024,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.49597008,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.50396992,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.51196976,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.5199696,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.52796944,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.53596928,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.54396912,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.55196896,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.5599688,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.56796864,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.57596848,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.58396832,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.59196816,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.599968,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.60796784,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.61596768,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.62396752,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.63196736,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.6399672,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.64796704,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.65596688,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.66396672,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.67196656,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.6799664,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.68796624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.69596608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.70396592,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.71196576,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.7199656,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.72796544,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.73596528,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.74396512,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.75196496,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.7599648,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.76796464,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.77596448,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.78396432,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.79196416,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.799964,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.80796384,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.81596368,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.82396352,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.83196336,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.8399632,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.84796304,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.85596288,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.86396272,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.87196256,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.8799624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.88796224,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.89596208,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.90396192,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.91196176,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.9199616,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.92796144,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.93596128,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.94396112,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.95196096,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.9599608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.96796064,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.97596048,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.98396032,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.99196016,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,3.99996,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.999986666711111,3.99996,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.997321847659693,3.99196016,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.99466057688651,3.98396032,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.992002847309338,3.97596048,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.989348651864783,3.96796064,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.986697983508226,3.9599608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.984050835213761,3.95196096,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.981407199974126,3.94396112,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.978767070800648,3.93596128,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.976130440723178,3.92796144,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.973497302790031,3.9199616,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.970867650067924,3.91196176,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.968241475641915,3.90396192,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.965618772615346,3.89596208,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.962999534109775,3.88796224,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.960383753264924,3.8799624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.957771423238614,3.87196256,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.955162537206709,3.86396272,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.95255708836305,3.85596288,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.949955069919406,3.84796304,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.947356475105404,3.8399632,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.944761297168481,3.83196336,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.942169529373815,3.82396352,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.939581165004275,3.81596368,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.93699619736036,3.80796384,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.934414619760139,3.799964,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.931836425539196,3.79196416,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.929261608050575,3.78396432,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.926690160664716,3.77596448,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.924122076769405,3.76796464,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.921557349769713,3.7599648,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.918995973087941,3.75196496,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.916437940163565,3.74396512,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.913883244453176,3.73596528,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.911331879430431,3.72796544,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.90878383858599,3.7199656,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.906239115427465,3.71196576,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.903697703479365,3.70396592,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.901159596283038,3.69596608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.89862478739662,3.68796624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.896093270394977,3.6799664,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.893565038869655,3.67196656,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.89104008642882,3.66396672,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.888518406697211,3.65596688,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.88599999331608,3.64796704,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.883484839943143,3.6399672,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.880972940252525,3.63196736,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.878464287934707,3.62396752,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.875958876696472,3.61596768,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.873456700260855,3.60796784,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.870957752367091,3.599968,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.868462026770557,3.59196816,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.865969517242727,3.58396832,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.863480217571116,3.57596848,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.86099412155923,3.56796864,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.858511223026515,3.5599688,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.856031515808303,3.55196896,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.853554993755764,3.54396912,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.851081650735855,3.53596928,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.848611480631266,3.52796944,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.846144477340376,3.5199696,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.843680634777195,3.51196976,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.841219946871319,3.50396992,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.83876240756788,3.49597008,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.836308010827494,3.48797024,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.833856750626213,3.4799704,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.831408620955476,3.47197056,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.828963615822059,3.46397072,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.826521729248027,3.45597088,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.824082955270683,3.44797104,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.821647287942525,3.4399712,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.819214721331189,3.43197136,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.81678524951941,3.42397152,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.814358866604966,3.41597168,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.811935566700639,3.40797184,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.809515343934156,3.399972,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.807098192448154,3.39197216,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.804684106400122,3.38397232,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.802273079962361,3.37597248,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.799865107321933,3.36797264,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.79746018268062,3.3599728,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.795058300254867,3.35197296,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.792659454275748,3.34397312,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.790263638988911,3.33597328,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.787870848654534,3.32797344,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.785481077547283,3.3199736,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.783094319956261,3.31197376,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.780710570184966,3.30397392,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.778329822551244,3.29597408,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.775952071387244,3.28797424,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.773577311039374,3.2799744,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.771205535868256,3.27197456,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.768836740248681,3.26397472,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.766470918569564,3.25597488,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.7641080652339,3.24797504,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.76174817465872,3.2399752,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.759391241275048,3.23197536,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
