"nu","vertical_value","region","hegemon_type","polygon_id","record_type"
0,0.75199496,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.75399492,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.75599488,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.75799484,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.7599948,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.76199476,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.76399472,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.76599468,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.76799464,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.7699946,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.77199456,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.77399452,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.77599448,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.77799444,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.7799944,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.78199436,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.78399432,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.78599428,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.78799424,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.7899942,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.79199416,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.79399412,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.79599408,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.79799404,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.799994,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.80199396,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.80399392,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.80599388,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.80799384,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8099938,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.81199376,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.81399372,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.81599368,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.81799364,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8199936,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.82199356,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.82399352,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.82599348,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.82799344,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8299934,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.83199336,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.83399332,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.83599328,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.83799324,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8399932,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.84199316,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.84399312,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.84599308,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.84799304,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.849993,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.85199296,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.85399292,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.85599288,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.85799284,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8599928,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.86199276,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.86399272,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.86599268,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.86799264,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8699926,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.87199256,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.87399252,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.87599248,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.87799244,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8799924,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.88199236,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.88399232,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.88599228,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.88799224,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.8899922,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.89199216,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.89399212,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.89599208,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.89799204,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.899992,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.90199196,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.90399192,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.90599188,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.90799184,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9099918,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.91199176,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.91399172,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.91599168,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.91799164,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9199916,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.92199156,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.92399152,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.92599148,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.92799144,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9299914,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.93199136,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.93399132,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.93599128,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.93799124,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9399912,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.94199116,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.94399112,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.94599108,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.94799104,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.949991,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.95199096,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.95399092,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.95599088,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.95799084,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9599908,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.96199076,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.96399072,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.96599068,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.96799064,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9699906,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.97199056,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.97399052,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.97599048,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.97799044,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9799904,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.98199036,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.98399032,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.98599028,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.98799024,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.9899902,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.99199016,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.99399012,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.99599008,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.99799004,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0,0.99999,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.999960001199964,0.99999,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.992008348698351,0.99799004,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.984150979907943,0.99599008,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.976386227811599,0.99399012,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.968712464460985,0.99199016,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.961128099838704,0.9899902,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.953631580759957,0.98799024,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.946221389812163,0.98599028,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.938896044330986,0.98399032,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.931654095411348,0.98199036,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.924494126952022,0.9799904,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.91741475473249,0.97799044,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.910414625520798,0.97599048,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.903492416211209,0.97399052,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.896646832990489,0.97199056,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.889876610531728,0.9699906,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.88318051121464,0.96799064,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.876557324371335,0.96599068,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.870005865556591,0.96399072,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.863524975841715,0.96199076,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.857113521131087,0.9599908,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.85077039150057,0.95799084,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.844494500556948,0.95599088,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.838284784817629,0.95399092,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.832140203109871,0.95199096,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.826059735988808,0.949991,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.820042385173605,0.94799104,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.814087173001076,0.94599108,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.808193141896147,0.94399112,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.802359353858548,0.94199116,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.796584889965174,0.9399912,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.790868849887542,0.93799124,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.785210351423831,0.93599128,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.779608530044973,0.93399132,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.774062538454322,0.93199136,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.768571546160421,0.9299914,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.763134739062419,0.92799144,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.757751319047697,0.92599148,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.752420503601294,0.92399152,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.747141525426723,0.92199156,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.7419136320778,0.9199916,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.736736085601102,0.91799164,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.731608162188716,0.91599168,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.726529151840913,0.91399172,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.721498358038441,0.91199176,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.716515097424097,0.9099918,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.711578699493289,0.90799184,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.706688506293282,0.90599188,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.701843872130854,0.90399192,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.697044163288085,0.90199196,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.692288757746011,0.899992,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.687577044915902,0.89799204,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.682908425377906,0.89599208,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.678282310626841,0.89399212,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.673698122824888,0.89199216,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.669155294560983,0.8899922,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.664653268616697,0.88799224,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.660191497738385,0.88599228,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.655769444415431,0.88399232,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.651386580664381,0.88199236,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.647042387818793,0.8799924,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.642736356324626,0.87799244,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.638467985540996,0.87599248,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.634236783546138,0.87399252,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.630042266948412,0.87199256,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.62588396070221,0.8699926,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.621761397928606,0.86799264,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.617674119740607,0.86599268,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.613621675072881,0.86399272,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.609603620515815,0.86199276,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.605619520153778,0.8599928,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.60166894540747,0.85799284,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.597751474880235,0.85599288,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.593866694208216,0.85399292,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.590014195914254,0.85199296,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.586193579265404,0.849993,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.582404450133985,0.84799304,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.57864642086204,0.84599308,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.574919110129133,0.84399312,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.571222142823358,0.84199316,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.567555149915501,0.8399932,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.563917768336244,0.83799324,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.560309640856327,0.83599328,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.556730415969602,0.83399332,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.553179747778873,0.83199336,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.549657295884465,0.8299934,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.54616272527544,0.82799344,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.542695706223381,0.82599348,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.539255914178683,0.82399352,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.535843029669275,0.82199356,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.532456738201706,0.8199936,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.529096730164546,0.81799364,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.525762700734017,0.81599368,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.522454349781804,0.81399372,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.519171381784996,0.81199376,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.515913505738085,0.8099938,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.51268043506698,0.80799384,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.509471887544971,0.80599388,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.506287585210608,0.80399392,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.503127254287423,0.80199396,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.499990625105468,0.799994,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.496877432024605,0.79799404,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.493787413359515,0.79599408,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.490720311306371,0.79399412,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.487675871871136,0.79199416,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.484653844799448,0.7899942,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.481653983508047,0.78799424,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.478676045017703,0.78599428,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.475719789887609,0.78399432,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.472784982151211,0.78199436,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.46987138925341,0.7799944,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.466978781989146,0.77799444,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.464106934443281,0.77599448,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.461255623931789,0.77399452,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.458424630944194,0.77199456,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.455613739087235,0.7699946,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.452822735029729,0.76799464,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.450051408448602,0.76599468,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.447299551976052,0.76399472,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.444566961147824,0.76199476,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.441853434352572,0.7599948,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.43915877278227,0.75799484,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.436482780383657,0.75599488,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.43382526381069,0.75399492,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.431186032377976,0.75199496,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.42856489801516,0.749995,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.425961675222251,0.74799504,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.423376181025862,0.74599508,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.420808234936335,0.74399512,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.418257658905746,0.74199516,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.415724277286746,0.7399952,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.413207916792244,0.73799524,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.410708406455895,0.73599528,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.408225577593376,0.73399532,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.405759263764439,0.73199536,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.403309300735718,0.7299954,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.400875526444272,0.72799544,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.39845778096185,0.72599548,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.396055906459856,0.72399552,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.39366974717501,0.72199556,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.391299149375668,0.7199956,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.388943961328811,0.71799564,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.386604033267672,0.71599568,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.384279217359983,0.71399572,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.381969367676847,0.71199576,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.3796743401622,0.7099958,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.377393992602864,0.70799584,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.37512818459917,0.70599588,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.372876777536146,0.70399592,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.370639634555243,0.70199596,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.368416620526607,0.699996,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.366207602021872,0.69799604,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.364012447287458,0.69599608,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.361831026218381,0.69399612,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.359663210332545,0.69199616,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.357508872745519,0.6899962,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.355367888145776,0.68799624,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
0.353240132770401,0.68599628,"No comparison: no pure-vote PBE (unanimity)","High type","none_high_type","region_polygon"
